sokideg-gyulladás,sokideg-gyulladás
sokidegbántalom,sokidegbántalom
sokideggyulladás,sokideggyulladás
sokk,sokk
sokszervi elégtelenség,sokszervi elégtelenség
sokérbetegség,sokérbetegség
sokízületi gyulladás,sokízületi gyulladás
sorvadás,sorvadás
spasztikus bénulás,spasztikus bénulás
spontán légmell,spontán légmell
stent beültetés,stent beültetés
stent trombózis,stent trombózis
storke,storke
stressz inkontinencia,stressz inkontinencia
stroke,stroke
stroke krónikus veseelégtelenség,stroke krónikus veseelégtelenség
stroke következményei,stroke következményei
stroke maradványtünetek,stroke maradványtünetek
stroke utáni szindróma,stroke utáni szindróma
stroke utáni súlyos maradványtünetek,stroke utáni súlyos maradványtünetek
stroke utáni állapot,stroke utáni állapot
stroke és szövődményei,stroke és szövődményei
stroke-on átesett,stroke-on átesett
stroke. agykárosodás,stroke. agykárosodás
stroke. magas vérnyomás,stroke. magas vérnyomás
struma,struma
struma mûtéti eltávolítása,struma műtéti eltávolítása
strúma,strúma
subarachnoidealis vérzés,subarachnoidealis vérzés
subarachnoideális vérzés,subarachnoideális vérzés
subcorticalis atrophia,subcorticalis atrophia
subdurális és subarachnoidális vérömleny,subdurális és subarachnoidális vérömleny
sugárkezelés,sugárkezelés
szarkoidózis,szarkoidózis
szarkóma,szarkóma
szavritmuszavar,szavritmuszavar
szellemi fejletlenség,szellemi fejletlenség
szellemi hanyatlás,szellemi hanyatlás
szellemi leépülés,szellemi leépülés
szellemi visszamaradottság,szellemi visszamaradottság
szembetegség,szembetegség
szemmûtét,szemműtét
személyiség- és hangulatzavar,személyiség- és hangulatzavar
személyiségi zavarok,személyiségi zavarok
személyiségzavar,személyiségzavar
szeméremcsonttörés,szeméremcsonttörés
szenilitás,szenilitás
szepszis,szepszis
szeptikus sokk,szeptikus sokk
szervi eredetû hangulatzavar,szervi eredetű hangulatzavar
szervi eredetû hangulatzavarok,szervi eredetű hangulatzavarok
szervspecifikus autoimmun betegség,szervspecifikus autoimmun betegség
szerzett vesehiány,szerzett vesehiány
szigmabél daganat,szigmabél daganat
szigmabél daganata,szigmabél daganata
szilikózis,szilikózis
szilikózis tüdõbetegség,szilikózis tüdőbetegség
szimptómás epilepszia,szimptómás epilepszia
szisztémás lupus,szisztémás lupus
szivbetegség,szivbetegség
szivbillentyû elégtelenség,szivbillentyű elégtelenség
szivbillenytûbetegség,szivbillenytűbetegség
szivelégtelenség,szivelégtelenség
szivinfarktus,szivinfarktus
szivritmuszavar,szivritmuszavar
szkizoaffektiv zavar depressziós típusa,szkizoaffektiv zavar depressziós típusa
szkizoaffektív zavar,szkizoaffektív zavar
szkizofrénia,szkizofrénia
szklerozis multiplex,szklerozis multiplex
szklerózis multiplex,szklerózis multiplex
szorongás,szorongás
szorongás depressziós zavar,szorongás depressziós zavar
szorongásos depresszió,szorongásos depresszió
szorongásos megbetegedés,szorongásos megbetegedés
szorongásos zavar,szorongásos zavar
szorongásos zavarok,szorongásos zavarok
szorongásos és depressziós zavar,szorongásos és depressziós zavar
szorongásos és depresszív zavar,szorongásos és depresszív zavar
szorongásos és depresszív zavarok,szorongásos és depresszív zavarok
szorongásos-depressziós zavar,szorongásos-depressziós zavar
sztroke,sztroke
sztrók,sztrók
száj rosszindulatú daganata,száj rosszindulatú daganata
szájdaganat,szájdaganat
szájfenék rosszindulatú daganata,szájfenék rosszindulatú daganata
szájfenék tumor,szájfenék tumor
szájgarat daganata,szájgarat daganata
szájüreg átfedõ rosszindulatú daganata,szájüreg átfedő rosszindulatú daganata
szájüregi daganat,szájüregi daganat
szédülékenység,szédülékenység
szédülés,szédülés
széklet incontinencia,széklet incontinencia
székrekedés,székrekedés
szélütés,szélütés
szénanátha,szénanátha
szénhidrát-anyagcsere zavar,szénhidrát-anyagcsere zavar
szí- és érrendszeri megbetegedés,szí- és érrendszeri megbetegedés
szíelégtelensége,szíelégtelensége
szív -és érrendszeri megbetegedés,szív -és érrendszeri megbetegedés
szív aortabillentyûjének szûkülete,szív aortabillentyűjének szűkülete
szív balkamra elégtelenség,szív balkamra elégtelenség
szív billentyû elégtelenség,szív billentyű elégtelenség
szív eredetû keringési zavar,szív eredetű keringési zavar
szív infakrtus,szív infakrtus
szív ingervezetési zavar,szív ingervezetési zavar
szív koronária ereinek szûkülete,szív koronária ereinek szűkülete
szív megnagyobbodás,szív megnagyobbodás
szív mûbillentyû,szív műbillentyű
szív és agyi erek meszesedése,szív és agyi erek meszesedése
szív és keringési betegség,szív és keringési betegség
szív és légzési elégtelenség,szív és légzési elégtelenség
szív és érendszeri betegség,szív és érendszeri betegség
szív és érrendszer különbözõ betegségei,szív és érrendszer különböző betegségei
szív és érrendszeri,szív és érrendszeri
szív és érrendszeri betegség,szív és érrendszeri betegség
szív és érrendszeri megbetegdés,szív és érrendszeri megbetegdés
szív és érrendszeri megbetegedés,szív és érrendszeri megbetegedés
szív és érrendszeri megbetegedések,szív és érrendszeri megbetegedések
szív-,szív-
szív- és légzéselégtelenség,szív- és légzéselégtelenség
szív- és légzõrendszeri keringési rendellenesség,szív- és légzőrendszeri keringési rendellenesség
szív- és vesebetegség,szív- és vesebetegség
szív- és veseelégtelenség,szív- és veseelégtelenség
szív- és érrendszer betegség,szív- és érrendszer betegség
szív- és érrendszer betegsége,szív- és érrendszer betegsége
szív- és érrendszer megbetegedés,szív- és érrendszer megbetegedés
szív- és érrendszeri betegség,szív- és érrendszeri betegség
szív- és érrendszeri betegségei,szív- és érrendszeri betegségei
szív- és érrendszeri betegségek,szív- és érrendszeri betegségek
szív- és érrendszeri elmeszesedés,szív- és érrendszeri elmeszesedés
szív- és érrendszeri megbegbetegedés,szív- és érrendszeri megbegbetegedés
szív- és érrendszeri megbetegedés,szív- és érrendszeri megbetegedés
szív- és érrendszeri megbetegedések,szív- és érrendszeri megbetegedések
szív- és érrendszeri megbetegédes,szív- és érrendszeri megbetegédes
szív- és érrendszeri megbetgedés,szív- és érrendszeri megbetgedés
szív- és érrendszeri meszesedés,szív- és érrendszeri meszesedés
szív- és érrendszerri betegség,szív- és érrendszerri betegség
szív- és érrendzseri megbetegedések,szív- és érrendzseri megbetegedések
szív- és érrenszeri megbetegedés,szív- és érrenszeri megbetegedés
szív-koszorúér betegség,szív-koszorúér betegség
szív-légzõrendszeri  megbetegedés,szív-légzőrendszeri  megbetegedés
szív-légzõrendszeri megbetegedés,szív-légzőrendszeri megbetegedés
szív-érbetegség,szív-érbetegség
szív-érrendszer betegség,szív-érrendszer betegség
szív-érrendszeri betegség,szív-érrendszeri betegség
szív-érrendszeri elégtelenség,szív-érrendszeri elégtelenség
szív-és,szív-és
szív-és légzõrendszeri elégtelenség,szív-és légzőrendszeri elégtelenség
szív-és veseelégtelenség,szív-és veseelégtelenség
szív-és érrendszeri betegség,szív-és érrendszeri betegség
szív-és érrendszeri megbetegedés,szív-és érrendszeri megbetegedés
szív-és érrendszeri érelmeszesedés,szív-és érrendszeri érelmeszesedés
szívaneurizma,szívaneurizma
szívbalkamra elégtelensége,szívbalkamra elégtelensége
szívbelhártya gyulladás,szívbelhártya gyulladás
szívbelégtelenség,szívbelégtelenség
szívbeteg,szívbeteg
szívbetegség,szívbetegség
szívbetegség - pacemakerrel,szívbetegség - pacemakerrel
szívbetegség cukorbetegség,szívbetegség cukorbetegség
szívbetegség demencia,szívbetegség demencia
szívbetegség szívelégtelenséggel,szívbetegség szívelégtelenséggel
szívbetegség vesebetegség,szívbetegség vesebetegség
szívbetegség.,szívbetegség
szívbetegség. magasvérnyomás-betegség,szívbetegség. magasvérnyomás-betegség
szívbetegségek,szívbetegségek
szívbetegég,szívbetegég
szívbillentyú rendellenesség,szívbillentyú rendellenesség
szívbillentyû betegség,szívbillentyű betegség
szívbillentyû elváltozás,szívbillentyű elváltozás
szívbillentyû elégtelenség,szívbillentyű elégtelenség
szívbillentyû elégtelensége,szívbillentyű elégtelensége
szívbillentyû hiba,szívbillentyű hiba
szívbillentyû megbetegedése,szívbillentyű megbetegedése
szívbillentyû mûködési zavara,szívbillentyű működési zavara
szívbillentyû probléma,szívbillentyű probléma
szívbillentyû rendellenesség,szívbillentyű rendellenesség
szívbillentyû rendellenessége,szívbillentyű rendellenessége
szívbillentyû szûkület,szívbillentyű szűkület
szívbillentyû szûkülete,szívbillentyű szűkülete
szívbillentyû-csere,szívbillentyű-csere
szívbillentyû-elégtelenség,szívbillentyű-elégtelenség
szívbillentyû-gyulladás,szívbillentyű-gyulladás
szívbillentyû-rendellenesség,szívbillentyű-rendellenesség
szívbillentyû-szûkület,szívbillentyű-szűkület
szívbillentyûelégtelenség,szívbillentyűelégtelenség
szívbillentyûhiba,szívbillentyűhiba
szívbillentyûk együttes elégtelensége,szívbillentyűk együttes elégtelensége
szívbillentyű elégtelenség,szívbillentyű elégtelenség
szívbillentyű elégtelensége,szívbillentyű elégtelensége
szívbillentyű gyulladás,szívbillentyű gyulladás
szívbillentyű hibák,szívbillentyű hibák
szívbillentyű problémák,szívbillentyű problémák
szívbillentyű rendellenesség,szívbillentyű rendellenesség
szívbillentyű szűkület,szívbillentyű szűkület
szívbillentyű-elégtelenség,szívbillentyű-elégtelenség
szívbillentyű-működési zavar,szívbillentyű-működési zavar
szívbillenytû elégtelenség,szívbillenytű elégtelenség
szívbillenytû zavar,szívbillenytű zavar
szívburok gyulladása,szívburok gyulladása
szívburokgyulladás,szívburokgyulladás
szívbántalom,szívbántalom
szívdekompenzáció,szívdekompenzáció
szívebetegség,szívebetegség
szíveleégtelenség,szíveleégtelenség
szívelégelenség,szívelégelenség
szívelégetelenség,szívelégetelenség
szívelégetelnség,szívelégetelnség
szívelégtelenség,szívelégtelenség
szívelégtelenség cukorbetegség,szívelégtelenség cukorbetegség
szívelégtelenség nélküli szívbetegség,szívelégtelenség nélküli szívbetegség
szívelégtelenség.,szívelégtelenség
szívelégtelenséggel,szívelégtelenséggel
szívelégtelenég,szívelégtelenég
szívelégtlenség,szívelégtlenség
szíveredetû keringési zavar,szíveredetű keringési zavar
szívetegség,szívetegség
szívgyengeség,szívgyengeség
szívgyulladás,szívgyulladás
szívhártya fertõzés,szívhártya fertőzés
szívinfaktus,szívinfaktus
szívinfarktus,szívinfarktus
szívinfarktus utáni állapot,szívinfarktus utáni állapot
szívinfrarktus,szívinfrarktus
szívitmuszavar,szívitmuszavar
szívizom betegség,szívizom betegség
szívizom bántalom,szívizom bántalom
szívizom elfajulás,szívizom elfajulás
szívizom elhalás,szívizom elhalás
szívizom elégtelen vérellátása,szívizom elégtelen vérellátása
szívizom elégtelenség,szívizom elégtelenség
szívizom gyengeség,szívizom gyengeség
szívizom gyulladás,szívizom gyulladás
szívizom károsodás,szívizom károsodás
szívizom károsodása,szívizom károsodása
szívizom kóros mûködése,szívizom kóros működése
szívizom megbetegedés,szívizom megbetegedés
szívizom oxigénhiány,szívizom oxigénhiány
szívizom vérellátási elégtelenség,szívizom vérellátási elégtelenség
szívizom vérellátási elégtelensége,szívizom vérellátási elégtelensége
szívizom vérellátási zavara,szívizom vérellátási zavara
szívizom vérellátásának zavara,szívizom vérellátásának zavara
szívizom-betegség,szívizom-betegség
szívizom-elfajulás,szívizom-elfajulás
szívizom-elhalás,szívizom-elhalás
szívizom-elégtelenség,szívizom-elégtelenség
szívizom-fibrállás,szívizom-fibrállás
szívizom-infarktus,szívizom-infarktus
szívizom-károsodás,szívizom-károsodás
szívizombetegség,szívizombetegség
szívizombántalom,szívizombántalom
szívizomelhalás,szívizomelhalás
szívizomelhalás. magas vérnyomás,szívizomelhalás. magas vérnyomás
szívizomelégtelenség,szívizomelégtelenség
szívizomgyengeség,szívizomgyengeség
szívizomgyulladás,szívizomgyulladás
szívizominfarktus,szívizominfarktus
szívizomkárosodás,szívizomkárosodás
szívizomnelhalás,szívizomnelhalás
szívizomsejt-elhalás,szívizomsejt-elhalás
szívizomsejtek elhalás,szívizomsejtek elhalás
szívizomsejtek elhalása,szívizomsejtek elhalása
szívizomzat elégtelen vérellátása,szívizomzat elégtelen vérellátása
szívkamra elégtelenség,szívkamra elégtelenség
szívkatéter,szívkatéter
szívkoszorú érelmeszesedés,szívkoszorú érelmeszesedés
szívkoszorú érkeringési zavar,szívkoszorú érkeringési zavar
szívkoszorú-betegség,szívkoszorú-betegség
szívkoszorúér betegség,szívkoszorúér betegség
szívkoszorúér elmeszesedés,szívkoszorúér elmeszesedés
szívkoszorúér megbetegedés,szívkoszorúér megbetegedés
szívkoszorúér meszesedés,szívkoszorúér meszesedés
szívkoszorúér mûtét,szívkoszorúér műtét
szívkoszorúér szûkület,szívkoszorúér szűkület
szívkoszorúér áthidaló mûtét,szívkoszorúér áthidaló műtét
szívkoszorúér áthidaló műtét,szívkoszorúér áthidaló műtét
szívkoszorúér-betegség,szívkoszorúér-betegség
szívkoszorúér-elmeszesedés,szívkoszorúér-elmeszesedés
szívkoszorúér-elzáródás,szívkoszorúér-elzáródás
szívkoszorúér-meszesedés,szívkoszorúér-meszesedés
szívkoszorúérelmeszesedés,szívkoszorúérelmeszesedés
szívkoszúérmûtét,szívkoszúérműtét
szívmegnagyobbodás,szívmegnagyobbodás
szívmegállaás,szívmegállaás
szívmegállás,szívmegállás
szívmegállás sikeres újraélesztéssel,szívmegállás sikeres újraélesztéssel
szívmûbillentyû,szívműbillentyű
szívmûbillentyû beültetés,szívműbillentyű beültetés
szívmûködési zavar,szívműködési zavar
szívmûtét,szívműtét
szívmûtéten átesett,szívműtéten átesett
szívműködés zavar,szívműködés zavar
szívműködés-zavar,szívműködés-zavar
szívműködési zavar,szívműködési zavar
szívnagobbodás,szívnagobbodás
szívnagyobbodás,szívnagyobbodás
szívritmus szabályozás,szívritmus szabályozás
szívritmus szabályozó,szívritmus szabályozó
szívritmus szabályozó beültetés,szívritmus szabályozó beültetés
szívritmus szabályozó implantátum,szívritmus szabályozó implantátum
szívritmus szabályozóval élõ személy,szívritmus szabályozóval élő személy
szívritmus szabályzó,szívritmus szabályzó
szívritmus zavar,szívritmus zavar
szívritmus-szabályozó,szívritmus-szabályozó
szívritmus-szabályozó beültetett,szívritmus-szabályozó beültetett
szívritmus-szabályozó beültetés,szívritmus-szabályozó beültetés
szívritmus-szabályzó beültetés,szívritmus-szabályzó beültetés
szívritmus-zavar,szívritmus-zavar
szívritmusszabályozó,szívritmusszabályozó
szívritmusszabályozó beültetés,szívritmusszabályozó beültetés
szívritmusszabályozó-beültetés,szívritmusszabályozó-beültetés
szívritmusszabályozóval élõ személy,szívritmusszabályozóval élő személy
szívritmusszabályozóval élő személy,szívritmusszabályozóval élő személy
szívritmusszabályzóval élõ személy,szívritmusszabályzóval élő személy
szívritmuszabályozó beültetés,szívritmuszabályozó beültetés
szívritmuszavar,szívritmuszavar
szívritmuszavar miatt szívritmusszabályozó beültetés,szívritmuszavar miatt szívritmusszabályozó beültetés
szívritmuszavar tüdõbetegség,szívritmuszavar tüdőbetegség
szívritmuszavar és flutter,szívritmuszavar és flutter
szívritmuszavarok,szívritmuszavarok
szívritmuszvar,szívritmuszvar
szívritmuszvara,szívritmuszvara
szívrtmuszavar,szívrtmuszavar
szívtitmuszavar,szívtitmuszavar
szívtranszpantált beteg,szívtranszpantált beteg
szívtranszplantált beteg,szívtranszplantált beteg
szívtágulat,szívtágulat
szívtágulás,szívtágulás
szívzörej,szívzörej
szívérelmeszesedés,szívérelmeszesedés
szívérgörcs,szívérgörcs
szívérszûkület,szívérszűkület
szívüregi trombózis,szívüregi trombózis
szövetelhalás,szövetelhalás
szövõvázizom gyulladásos megbetegedése,szövővázizom gyulladásos megbetegedése
szövődményes diabetes mellitus (cukorbetegség),szövődményes diabetes mellitus (cukorbetegség)
születése óta ismert mentális betegség,születése óta ismert mentális betegség
születési sérülés,születési sérülés
születéskori agykárososdás,születéskori agykárososdás
szürke hályog,szürke hályog
szürkehályog,szürkehályog
szürkehályog mûtét,szürkehályog műtét
szürkehályog és retinaleválás,szürkehályog és retinaleválás
sárgafolt és hátsó pólus sorvadás,sárgafolt és hátsó pólus sorvadás
sárgafoltsorvadás,sárgafoltsorvadás
sárgaság,sárgaság
sérv,sérv
sérvbetegség,sérvbetegség
sérvmûtét,sérvműtét
só- és folyadékháztartási zavar,só- és folyadékháztartási zavar
súlylos mentális retardáció,súlylos mentális retardáció
súlyos Alzheimer demencia,súlyos Alzheimer demencia
súlyos alkoholizmus,súlyos alkoholizmus
súlyos alvászavar,súlyos alvászavar
súlyos aorta szûkület,súlyos aorta szűkület
súlyos aortabillentyû szûkület,súlyos aortabillentyű szűkület
súlyos aortakárosodás,súlyos aortakárosodás
súlyos aortaszûkület,súlyos aortaszűkület
súlyos bal féltekei stroke,súlyos bal féltekei stroke
súlyos balkamra elégtelenség,súlyos balkamra elégtelenség
súlyos csontritkulás,súlyos csontritkulás
súlyos cukorbetegség,súlyos cukorbetegség
súlyos demencia,súlyos demencia
súlyos depresszió,súlyos depresszió
súlyos elhízás,súlyos elhízás
súlyos fokú demencia,súlyos fokú demencia
súlyos fokú fehérje- és energia hiányos alultápláltság,súlyos fokú fehérje- és energia hiányos alultápláltság
súlyos halláscsökkenés,súlyos halláscsökkenés
súlyos háromér betegség,súlyos háromér betegség
súlyos immungyengeség,súlyos immungyengeség
súlyos iszkémiás szívbetegség,súlyos iszkémiás szívbetegség
súlyos izomgyengeség,súlyos izomgyengeség
súlyos koszorúér- és verõér betegség,súlyos koszorúér- és verőér betegség
súlyos krónikus obstruktív tüdõbetegség,súlyos krónikus obstruktív tüdőbetegség
súlyos krónikus tüdõbetegség,súlyos krónikus tüdőbetegség
súlyos lumbágó,súlyos lumbágó
súlyos mentalis retardáció,súlyos mentalis retardáció
súlyos mentális betegség,súlyos mentális betegség
súlyos mentális retardácio,súlyos mentális retardácio
súlyos mentális retardáció,súlyos mentális retardáció
súlyos pangásos szívelégtelenség,súlyos pangásos szívelégtelenség
súlyos perifériás érbetegség,súlyos perifériás érbetegség
súlyos szívbetegség,súlyos szívbetegség
súlyos szívbillentyű elégtelenség,súlyos szívbillentyű elégtelenség
súlyos szívelégtelenség,súlyos szívelégtelenség
súlyos trombocitopénia,súlyos trombocitopénia
súlyos veleszületett mentális betegségek és krónikus betegség,súlyos veleszületett mentális betegségek és krónikus betegség
súlyos véralvadékonyság,súlyos véralvadékonyság
súlyos vérszegénység,súlyos vérszegénység
súlyos általános leromlás,súlyos általános leromlás
súlyos érelmeszesedés,súlyos érelmeszesedés
súlyos érszûkület,súlyos érszűkület
súlyosan csökkent bal kamra funkció,súlyosan csökkent bal kamra funkció
súlyosfokú érelmeszesedés,súlyosfokú érelmeszesedés
süketnémaság,süketnémaság
süllyedéses tüdőgyulladás,süllyedéses tüdőgyulladás
tahikardia,tahikardia
talpi sarkantyú miatti sugárkezelés,talpi sarkantyú miatti sugárkezelés
tartós légcsőkanül,tartós légcsőkanül
tartós véralvadás,tartós véralvadás
tbc-n átesett,tbc-n átesett
tejallergia,tejallergia
teljes gégeeltávolítás,teljes gégeeltávolítás
teljes méheltávolítás,teljes méheltávolítás
testi leromlás,testi leromlás
testi senyvesség,testi senyvesség
testnedvek csökkenése,testnedvek csökkenése
testnedvek csökkenése volumenhiány,testnedvek csökkenése volumenhiány
tiszta hypercholesterinaemia,tiszta hypercholesterinaemia
tonsillectomia,tonsillectomia
torokmandula mûtét,torokmandula műtét
torokmandula-mûtét,torokmandula-műtét
toxicus májbetegség,toxicus májbetegség
toxikus gyomor- és bélgyulladás,toxikus gyomor- és bélgyulladás
toxikus májbetegség,toxikus májbetegség
toxikus májbetegség májzsugorral,toxikus májbetegség májzsugorral
toxikus májelégtelenség,toxikus májelégtelenség
toxikus májgyulladás,toxikus májgyulladás
toxikus májkárosodás,toxikus májkárosodás
toxikus májzsugor,toxikus májzsugor
toxixus májkárosodás,toxixus májkárosodás
tranziens iszkémiás attak,tranziens iszkémiás attak
trauma kapcsán elvégzett gerincmûtét,trauma kapcsán elvégzett gerincműtét
traumás agykárosodás,traumás agykárosodás
traumás fejsérülés,traumás fejsérülés
traumás koponyaûri vérzés,traumás koponyaűri vérzés
traumás tágulásos vérzés,traumás tágulásos vérzés
trombocitahiány,trombocitahiány
trombocitopénia,trombocitopénia
trombofília,trombofília
trombozis,trombozis
trombózis,trombózis
trombózis hajlam,trombózis hajlam
tuberkolózis,tuberkolózis
tuberkulózis,tuberkulózis
tudatzavar,tudatzavar
tumor,tumor
tumor miatt kemoterápián átesett,tumor miatt kemoterápián átesett
tumoros beteg,tumoros beteg
tumoros betegség,tumoros betegség
tumoros senyvesség,tumoros senyvesség
tágulattal járó szívizombántalom,tágulattal járó szívizombántalom
tágulásos szívizom-károsodás,tágulásos szívizom-károsodás
tágulásos szívizombetegség,tágulásos szívizombetegség
tályog,tályog
tályog miatti vastagbél mûtét,tályog miatti vastagbél műtét
táplálkozási elégtelenség,táplálkozási elégtelenség
táplálkozási negativizmus,táplálkozási negativizmus
táplálkozási nehezítettség,táplálkozási nehezítettség
táplálkozási nehézségek,táplálkozási nehézségek
táplálkozási nehézségek és zavarok,táplálkozási nehézségek és zavarok
térd arthrosis,térd arthrosis
térd izületi betegség,térd izületi betegség
térdhajlathoz tartozó trombózis,térdhajlathoz tartozó trombózis
térdizületi porckopás,térdizületi porckopás
térdízület kopása,térdízület kopása
térdízületi porc-kopás,térdízületi porc-kopás
téveszmés zavar,téveszmés zavar
több alkalommal szívinfarktus,több alkalommal szívinfarktus
több régió nyirokcsomóinak rosszindulatú daganata,több régió nyirokcsomóinak rosszindulatú daganata
több szervi elégtelenség,több szervi elégtelenség
többgócú agyi infarktus,többgócú agyi infarktus
többgöbös golyva,többgöbös golyva
többszervi elégtelenség,többszervi elégtelenség
többször visszatérõ mindkét oldali vesekövesség,többször visszatérő mindkét oldali vesekövesség
többszöri mélyvénás trómbózis,többszöri mélyvénás trómbózis
többszöri stroke,többszöri stroke
többszöri szívinfarktus,többszöri szívinfarktus
többszörös agyi áttét,többszörös agyi áttét
többszörös agyi áttétes daganat,többszörös agyi áttétes daganat
többszörös agyinfarktus,többszörös agyinfarktus
többszörös billentyûelégtelenség,többszörös billentyűelégtelenség
többszörös bordatörés,többszörös bordatörés
többszörös csontáttét,többszörös csontáttét
többszörös emlõdaganat,többszörös emlődaganat
többszörös ideggyulladás,többszörös ideggyulladás
többszörös idegkárosodás,többszörös idegkárosodás
többszörös mirigydaganat,többszörös mirigydaganat
többszörös myeloma,többszörös myeloma
többszörös májáttét,többszörös májáttét
többszörös méhnyakrák áttétel,többszörös méhnyakrák áttétel
többszörös mélyvénás trombózis,többszörös mélyvénás trombózis
többszörös traumás sérülések,többszörös traumás sérülések
többszörös tüdõembólia,többszörös tüdőembólia
többszörös áttétes kissejtes tüdõtumor,többszörös áttétes kissejtes tüdőtumor
többszörös áttétképzõdés,többszörös áttétképződés
többszörös érfalsérülés,többszörös érfalsérülés
történt),történt)
túlsúly,túlsúly
tûdõ daganat,tűdő daganat
tûdõbetegség,tűdőbetegség
tüd? másodlagos rosszindulatú daganata,tüdő másodlagos rosszindulatú daganata
tüd?betegség,tüdőbetegség
tüd?gyulladás,tüdőgyulladás
tüdembólia,tüdembólia
tüdõ,tüdő
tüdõ aspergillózis,tüdő aspergillózis
tüdõ ciszta,tüdő ciszta
tüdõ daganat,tüdő daganat
tüdõ daganat gyanúja,tüdő daganat gyanúja
tüdõ daganata,tüdő daganata
tüdõ daganata áttétekkel,tüdő daganata áttétekkel
tüdõ daganatos betegsége,tüdő daganatos betegsége
tüdõ daganatos megbetegedése,tüdő daganatos megbetegedése
tüdõ daganatos megbetegedése áttétekkel,tüdő daganatos megbetegedése áttétekkel
tüdõ elhegesedése,tüdő elhegesedése
tüdõ elrostosodása,tüdő elrostosodása
tüdõ embólia,tüdő embólia
tüdõ ismeretlen eredetû daganata,tüdő ismeretlen eredetű daganata
tüdõ másodlagos daganata,tüdő másodlagos daganata
tüdõ másodlagos rosszindulatú daganata,tüdő másodlagos rosszindulatú daganata
tüdõ rosszindulatú daganat,tüdő rosszindulatú daganat
tüdõ rosszindulatú daganata,tüdő rosszindulatú daganata
tüdõ rosszindulatú daganata - agyi áttéttel,tüdő rosszindulatú daganata - agyi áttéttel
tüdõ rosszindulatú daganata csont és mellékvese áttétekkel,tüdő rosszindulatú daganata csont és mellékvese áttétekkel
tüdõ rosszindulatú daganata áttétekkel,tüdő rosszindulatú daganata áttétekkel
tüdõ rosszindulatú daganatának gyanúja,tüdő rosszindulatú daganatának gyanúja
tüdõ rosszindultaú daganata,tüdő rosszindultaú daganata
tüdõ rák,tüdő rák
tüdõ rákos daganata,tüdő rákos daganata
tüdõ transzplantáció,tüdő transzplantáció
tüdõ tumor,tüdő tumor
tüdõ tumor agyi áttéttel,tüdő tumor agyi áttéttel
tüdõ térfoglaló folyamata agyi metasztázissal,tüdő térfoglaló folyamata agyi metasztázissal
tüdõ zúzódás,tüdő zúzódás
tüdõ áttét,tüdő áttét
tüdõ és agy másodlagos rosszingulatú daganata,tüdő és agy másodlagos rosszingulatú daganata
tüdõ és emlõ rosszindulatú daganata,tüdő és emlő rosszindulatú daganata
tüdõ és vesebetegség,tüdő és vesebetegség
tüdõ- vagy hörgõ rosszindulatú daganata,tüdő- vagy hörgő rosszindulatú daganata
tüdõ- és hashártya áttétek,tüdő- és hashártya áttétek
tüdõ- és májdaganat,tüdő- és májdaganat
tüdõ-gümókór,tüdő-gümókór
tüdõ-és májáttét,tüdő-és májáttét
tüdõasthma,tüdőasthma
tüdõasztma,tüdőasztma
tüdõbetegsség,tüdőbetegsség
tüdõbetegség,tüdőbetegség
tüdõbetegség.,tüdőbetegség
tüdõbetegségek,tüdőbetegségek
tüdõbeteség,tüdőbeteség
tüdõbtegség,tüdőbtegség
tüdõdaganat,tüdődaganat
tüdõdaganat agyi áttéttel,tüdődaganat agyi áttéttel
tüdõdaganat csontáttéttel,tüdődaganat csontáttéttel
tüdõdaganat miatti bal oldali tüdõeltávolítás,tüdődaganat miatti bal oldali tüdőeltávolítás
tüdõdaganat májáttéttel,tüdődaganat májáttéttel
tüdõdaganat áttétekkel,tüdődaganat áttétekkel
tüdõdaganat áttéttel,tüdődaganat áttéttel
tüdõdaganata,tüdődaganata
tüdõdaganatos megbetegedése,tüdődaganatos megbetegedése
tüdõelrostosodás,tüdőelrostosodás
tüdõembolia,tüdőembolia
tüdõembólia,tüdőembólia
tüdõembólia - heveny pulmonális szívbetegség,tüdőembólia - heveny pulmonális szívbetegség
tüdõerek egyéb betegségei,tüdőerek egyéb betegségei
tüdõfibrosis,tüdőfibrosis
tüdõfibrósis,tüdőfibrósis
tüdõfibrózis,tüdőfibrózis
tüdõgulladás,tüdőgulladás
tüdõgyulladás,tüdőgyulladás
tüdõgyulladás magasvérnyomás-betegség,tüdőgyulladás magasvérnyomás-betegség
tüdõgyulladás. magasvérnyomás-betegség,tüdőgyulladás. magasvérnyomás-betegség
tüdõgyõgyulladás,tüdőgyőgyulladás
tüdõhegesedés,tüdőhegesedés
tüdõkárosodás,tüdőkárosodás
tüdõlebeny eltávolítás,tüdőlebeny eltávolítás
tüdõlebeny resectio,tüdőlebeny resectio
tüdõlebeny sebészeti eltávolítása,tüdőlebeny sebészeti eltávolítása
tüdõmûtét,tüdőműtét
tüdõpangás,tüdőpangás
tüdõrák,tüdőrák
tüdõrák mûtéte utáni állapot,tüdőrák műtéte utáni állapot
tüdõrák többszerû áttétel,tüdőrák többszerű áttétel
tüdõtranszplantáció,tüdőtranszplantáció
tüdõtranszplantált beteg,tüdőtranszplantált beteg
tüdõtranszplantált személy,tüdőtranszplantált személy
tüdõtuberkolózis,tüdőtuberkolózis
tüdõtuberkulózis,tüdőtuberkulózis
tüdõtuberkulózis utáni állapot,tüdőtuberkulózis utáni állapot
tüdõtumor,tüdőtumor
